date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:33:12	9080/9080	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:10%20GMT	http://www.haktuts.com/how-to-bypass-the-screen-lock-of-android-devices/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-bypass-the-screen-lock-of-android-devices/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:15	127627/127627	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:38%20GMT	http://www.haktuts.com/gallery/6f3bc553a041b5afba74343d5bc5d0b6_608x414.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/6f3bc553a041b5afba74343d5bc5d0b6_608x414.jpg	(from http://www.haktuts.com/Linux/)
16:33:16	13102/13102	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:13%20GMT	http://www.haktuts.com/how-to-perform-pentesting-via-android-device/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-perform-pentesting-via-android-device/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:19	38446/38446	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/02cd56d9a1eb59eb4d5e8293d7ad1ef8_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/02cd56d9a1eb59eb4d5e8293d7ad1ef8_300x220.jpg	(from http://www.haktuts.com/Tips-and-tricks/)
16:33:20	10327/10327	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:17%20GMT	http://www.haktuts.com/best-android-hacking-tools-for-rooted-smartphone/	C:/My%20Web%20Sites/haktut/www.haktuts.com/best-android-hacking-tools-for-rooted-smartphone/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:20	25751/25751	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/02659e2492230faaf0a1b602f2b60986_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/02659e2492230faaf0a1b602f2b60986_300x220.jpg	(from http://www.haktuts.com/Tips-and-tricks/)
16:33:21	9028/9028	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:18%20GMT	http://www.haktuts.com/iOS/	C:/My%20Web%20Sites/haktut/www.haktuts.com/iOS/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:22	11319/11319	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:20%20GMT	http://www.haktuts.com/list-of-tools-to-jailbreak-ios-device/	C:/My%20Web%20Sites/haktut/www.haktuts.com/list-of-tools-to-jailbreak-ios-device/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:24	27021/27021	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/ee61f5e9689c461ff9c80590f0c1254b_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/ee61f5e9689c461ff9c80590f0c1254b_300x220.jpg	(from http://www.haktuts.com/Tips-and-tricks/)
16:33:25	14566/14566	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:23%20GMT	http://www.haktuts.com/advantages-of-virtual-machine/	C:/My%20Web%20Sites/haktut/www.haktuts.com/advantages-of-virtual-machine/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:30	43778/43778	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/0df25a08d001288d074388fee8b60b18_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/0df25a08d001288d074388fee8b60b18_300x220.jpg	(from http://www.haktuts.com/Tips-and-tricks/)
16:33:31	11173/11173	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:28%20GMT	http://www.haktuts.com/how-to-setup-virtual-machine/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-setup-virtual-machine/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:32	43130/43130	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/d55090928e4ae57cf532ddbd1f6abfeb_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/d55090928e4ae57cf532ddbd1f6abfeb_300x220.jpg	(from http://www.haktuts.com/Tips-and-tricks/)
16:33:34	11470/11470	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:31%20GMT	http://www.haktuts.com/how-to-install-ubuntu-in-virtual-machine/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-install-ubuntu-in-virtual-machine/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:35	6956/6956	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:32%20GMT	http://www.haktuts.com/Introduction-of-backtrack/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Introduction-of-backtrack/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:35	29023/29023	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/e8667218f9509bf1ae3b5034b14a141e_300x220.jpeg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/e8667218f9509bf1ae3b5034b14a141e_300x220.jpg	(from http://www.haktuts.com/Tips-and-tricks/)
16:33:36	13053/13053	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:33%20GMT	http://www.haktuts.com/top-command-of-backtrack-for-hacking/	C:/My%20Web%20Sites/haktut/www.haktuts.com/top-command-of-backtrack-for-hacking/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:37	24371/24371	---M--	200	added ('OK')	text/css	date:Tue,%2009%20Jun%202015%2015:49:40%20GMT	http://www.haktuts.com/css/common.css?ts=1433839777	C:/My%20Web%20Sites/haktut/www.haktuts.com/css/commonc0bc.css	(from http://www.haktuts.com/how-to-share-internet-without-wifi/)
16:33:37	8993/8993	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:34%20GMT	http://www.haktuts.com/Kali-2/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Kali-2/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:38	15233/15233	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:35%20GMT	http://www.haktuts.com/types-of-wifi/	C:/My%20Web%20Sites/haktut/www.haktuts.com/types-of-wifi/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:38	9617/9617	---M--	200	added ('OK')	text/css	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/css/103.css?ts=1433839777	C:/My%20Web%20Sites/haktut/www.haktuts.com/css/103c0bc.css	(from http://www.haktuts.com/how-to-share-internet-without-wifi/)
16:33:39	11978/11978	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:36%20GMT	http://www.haktuts.com/how-to-crack-wep-protected-wifi/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-crack-wep-protected-wifi/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:39	9241/9241	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:37%20GMT	http://www.haktuts.com/Desktop-Phishing/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Desktop-Phishing/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:41	9336/9336	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:38%20GMT	http://www.haktuts.com/Cross-site-scripting/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Cross-site-scripting/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:41	9216/9216	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:39%20GMT	http://www.haktuts.com/Remote-attack/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Remote-attack/index-2.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:48	39237/39237	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/e0715e198d1446479d4126da7badee0e_300x220.png	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/e0715e198d1446479d4126da7badee0e_300x220.png	(from http://www.haktuts.com/how-to-share-internet-without-wifi/)
16:33:49	8698/8698	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:47%20GMT	http://www.haktuts.com/How-to-hack-website-through-clickjacking/	C:/My%20Web%20Sites/haktut/www.haktuts.com/How-to-hack-website-through-clickjacking/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:51	76687/76687	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/f41024a35950f6aac560086281606a8c_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/f41024a35950f6aac560086281606a8c_300x220.jpg	(from http://www.haktuts.com/how-to-share-internet-without-wifi/)
16:33:52	9567/9567	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:49%20GMT	http://www.haktuts.com/how-to-bypass-applocker-in-andriod/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-bypass-applocker-in-andriod/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:54	26600/26600	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/5e4f48845fa238d8814f0a00723168a9_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/5e4f48845fa238d8814f0a00723168a9_300x220.jpg	(from http://www.haktuts.com/how-to-share-internet-without-wifi/)
16:33:55	7895/7895	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:52%20GMT	http://www.haktuts.com/Use-WhatsApp-on-PC-and-Android-Simultaneously/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Use-WhatsApp-on-PC-and-Android-Simultaneously/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:33:57	30863/30863	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/b71b2725105d765a11a56b3c746f04e7_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/b71b2725105d765a11a56b3c746f04e7_300x220.jpg	(from http://www.haktuts.com/how-to-share-internet-without-wifi/)
16:33:58	8306/8306	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:03:56%20GMT	http://www.haktuts.com/multi-user-android/	C:/My%20Web%20Sites/haktut/www.haktuts.com/multi-user-android/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:02	727444/727444	---M--	200	added ('OK')	application/x-font-ttf	date:Tue,%2009%20Jun%202015%2015:49:34%20GMT	http://www.haktuts.com/css/fonts/Capture%20it.ttf	C:/My%20Web%20Sites/haktut/www.haktuts.com/css/fonts/Capture%20it.ttf	(from http://www.haktuts.com/css/site.css?v=1.0.12)
16:34:03	7615/7615	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:00%20GMT	http://www.haktuts.com/Create-an-Undeletable-Folder-using-CMD/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Create-an-Undeletable-Folder-using-CMD/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:04	55391/55391	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/094ea89239f15345645b9a20b5e634d7_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/094ea89239f15345645b9a20b5e634d7_300x220.jpg	(from http://www.haktuts.com/how-to-share-internet-without-wifi/)
16:34:04	7973/7973	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:02%20GMT	http://www.haktuts.com/Run-Multiple-Window-On-Any-Android-Device/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Run-Multiple-Window-On-Any-Android-Device/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:04	43058/43058	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/4cdd539fcf9c17af55460c27e6f5edfa_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/4cdd539fcf9c17af55460c27e6f5edfa_300x220.jpg	(from http://www.haktuts.com/how-to-share-internet-without-wifi/)
16:34:05	7987/7987	---M--	200	added ('OK')	text/css	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/css/96.css?ts=1433839777	C:/My%20Web%20Sites/haktut/www.haktuts.com/css/96c0bc.css	(from http://www.haktuts.com/basic-windows-command/)
16:34:05	9551/9551	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:02%20GMT	http://www.haktuts.com/how-to-share-internet-without-wifi-router/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-share-internet-without-wifi-router/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:05	8529/8529	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:03%20GMT	http://www.haktuts.com/how-to-optimize-your-download-speed/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-optimize-your-download-speed/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:06	8824/8824	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:03%20GMT	http://www.haktuts.com/how-to-download-torrent-files-via-IDM/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-download-torrent-files-via-IDM/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:07	8440/8440	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:04%20GMT	http://www.haktuts.com/How-to-bypass-phone-sms-verfication-of-any-website/	C:/My%20Web%20Sites/haktut/www.haktuts.com/How-to-bypass-phone-sms-verfication-of-any-website/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:07	7796/7796	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:04%20GMT	http://www.haktuts.com/Windows-Tricks/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Windows-Tricks/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:07	7489/7489	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:04%20GMT	http://www.haktuts.com/Trace-IP-Address-of-Victim/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Trace-IP-Address-of-Victim/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:08	7987/7987	---M--	200	added ('OK')	text/css	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/css/95.css?ts=1433839777	C:/My%20Web%20Sites/haktut/www.haktuts.com/css/95c0bc.css	(from http://www.haktuts.com/top-20-notepad-trick/)
16:34:08	7064/7064	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:05%20GMT	http://www.haktuts.com/how-to-install-kali-linux-nethunter-in-android-device/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-install-kali-linux-nethunter-in-android-device/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:08	10562/10562	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:05%20GMT	http://www.haktuts.com/how-to-install-android-lollipop/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-install-android-lollipop/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:09	7417/7417	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:06%20GMT	http://www.haktuts.com/how-to-install-kali-linux-on-android-device/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-install-kali-linux-on-android-device/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:09	11154/11154	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:06%20GMT	http://www.haktuts.com/how-to-install-windows-xp-on-android-device/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-install-windows-xp-on-android-device/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:09	7462/7462	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:07%20GMT	http://www.haktuts.com/how-to-download-entire-youtube-playlist-via-idm/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-download-entire-youtube-playlist-via-idm/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:10	7987/7987	---M--	200	added ('OK')	text/css	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/css/102.css?ts=1433839777	C:/My%20Web%20Sites/haktut/www.haktuts.com/css/102c0bc.css	(from http://www.haktuts.com/list-of-top-cydia-tweaks-for-ios/)
16:34:10	9175/9175	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:07%20GMT	http://www.haktuts.com/how-to-use-your-anndroid-device-as-webcam/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-use-your-anndroid-device-as-webcam/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:11	11597/11597	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:08%20GMT	http://www.haktuts.com/Firefox-addons-for-pentesting/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Firefox-addons-for-pentesting/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:11	12527/12527	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:08%20GMT	http://www.haktuts.com/how-to-lock-unlock-your-PC-via-usb/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-lock-unlock-your-PC-via-usb/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:12	10027/10027	---M--	200	added ('OK')	text/css	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/css/97.css?ts=1433839777	C:/My%20Web%20Sites/haktut/www.haktuts.com/css/97c0bc.css	(from http://www.haktuts.com/how-to-install-kali-linux-nethunter/)
16:34:12	7898/7898	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:09%20GMT	http://www.haktuts.com/how-o-send-messages-on-facebook-when-blocked/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-o-send-messages-on-facebook-when-blocked/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:12	7254/7254	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:09%20GMT	http://www.haktuts.com/how-to-solve-software-problem-of-usb-drive/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-solve-software-problem-of-usb-drive/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:13	7889/7889	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:10%20GMT	http://www.haktuts.com/Download-Apk-Files-Via-Browser/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Download-Apk-Files-Via-Browser/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:13	8097/8097	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:10%20GMT	http://www.haktuts.com/how-to-use-your-pc-internet-on-your-android-device-via-usb/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-use-your-pc-internet-on-your-android-device-via-usb/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:14	7980/7980	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:12%20GMT	http://www.haktuts.com/how-to-delete-files-permanently-from-your-pc-via-cmd/	C:/My%20Web%20Sites/haktut/www.haktuts.com/how-to-delete-files-permanently-from-your-pc-via-cmd/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:15	7131/7131	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:12%20GMT	http://www.haktuts.com/Unsend-or-edit-any-email-after-you-send-it/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Unsend-or-edit-any-email-after-you-send-it/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:16	31638/31638	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/29377c2d18693be4d55e4c15f9e5e736_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/29377c2d18693be4d55e4c15f9e5e736_300x220.jpg	(from http://www.haktuts.com/how-to-install-kali-linux-nethunter/)
16:34:16	9377/9377	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:14%20GMT	http://www.haktuts.com/How-to-send-and-receive-message-on-whatsapp/	C:/My%20Web%20Sites/haktut/www.haktuts.com/How-to-send-and-receive-message-on-whatsapp/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:17	7659/7659	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:14%20GMT	http://www.haktuts.com/How-To-Run-Android-Apps-in-Chrome-Browser/	C:/My%20Web%20Sites/haktut/www.haktuts.com/How-To-Run-Android-Apps-in-Chrome-Browser/index.html	(from http://www.haktuts.com/Free-ethical-hacking-course-online/)
16:34:18	37418/37418	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:15%20GMT	http://www.haktuts.com/Installation/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Installation/index.html	(from http://www.haktuts.com/Linux/)
16:34:19	8291/8291	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:17%20GMT	http://www.haktuts.com/Intro-to-File-Directory/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Intro-to-File-Directory/index.html	(from http://www.haktuts.com/Linux/)
16:34:20	38301/38301	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/6040ebe7c4f8f96fe0078d432550e27c_300x220.png	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/6040ebe7c4f8f96fe0078d432550e27c_300x220.png	(from http://www.haktuts.com/how-to-install-kali-linux-nethunter/)
16:34:21	12586/12586	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:18%20GMT	http://www.haktuts.com/Basic-Commands/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Basic-Commands/index.html	(from http://www.haktuts.com/Linux/)
16:34:24	26357/26357	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/4c0fdcdb010d2fe6bf7a6df40558e2e6_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/4c0fdcdb010d2fe6bf7a6df40558e2e6_300x220.jpg	(from http://www.haktuts.com/how-to-install-kali-linux-nethunter/)
16:34:25	51800/51800	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/0d516bd3292e82e674f040c8a50ea442_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/0d516bd3292e82e674f040c8a50ea442_300x220.jpg	(from http://www.haktuts.com/how-to-install-kali-linux-nethunter/)
16:34:25	11260/11260	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:22%20GMT	http://www.haktuts.com/File-Management/	C:/My%20Web%20Sites/haktut/www.haktuts.com/File-Management/index.html	(from http://www.haktuts.com/Linux/)
16:34:26	11933/11933	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:23%20GMT	http://www.haktuts.com/VIM/	C:/My%20Web%20Sites/haktut/www.haktuts.com/VIM/index.html	(from http://www.haktuts.com/Linux/)
16:34:27	11206/11206	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:25%20GMT	http://www.haktuts.com/User-Group-Management/	C:/My%20Web%20Sites/haktut/www.haktuts.com/User-Group-Management/index.html	(from http://www.haktuts.com/Linux/)
16:34:29	51896/51896	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/a3bab3f552716d1087296e239b577441_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/a3bab3f552716d1087296e239b577441_300x220.jpg	(from http://www.haktuts.com/how-to-install-kali-linux-nethunter/)
16:34:30	30442/30442	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/5f77ea4e71a540cd8f4678df5e9ab5ac_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/5f77ea4e71a540cd8f4678df5e9ab5ac_300x220.jpg	(from http://www.haktuts.com/how-to-install-kali-linux-nethunter/)
16:34:30	16436/16436	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Jun%202015%2015:49:36%20GMT	http://www.haktuts.com/gallery/2a141299d0da797aeba929b1aa4eb3e2_300x220.jpg	C:/My%20Web%20Sites/haktut/www.haktuts.com/gallery/2a141299d0da797aeba929b1aa4eb3e2_300x220.jpg	(from http://www.haktuts.com/how-to-install-kali-linux-nethunter/)
16:34:30	9609/9609	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:27%20GMT	http://www.haktuts.com/Maintenance-of-Linux-system/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Maintenance-of-Linux-system/index.html	(from http://www.haktuts.com/Linux/)
16:34:31	14129/14129	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:28%20GMT	http://www.haktuts.com/System-Management/	C:/My%20Web%20Sites/haktut/www.haktuts.com/System-Management/index.html	(from http://www.haktuts.com/Linux/)
16:34:31	11115/11115	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:29%20GMT	http://www.haktuts.com/Network-Managemnt/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Network-Managemnt/index.html	(from http://www.haktuts.com/Linux/)
16:34:31	11947/11947	---M-Z	200	added ('OK')	text/html	date:Fri,%2012%20Jun%202015%2011:04:29%20GMT	http://www.haktuts.com/Security/	C:/My%20Web%20Sites/haktut/www.haktuts.com/Security/index.html	(from http://www.haktuts.com/Linux/)
